Name,Type,Address,Contact,Note,zip,gcode,lat,lon
JEWEL FOOD STORE #2602,WIC Authorized Specialty Formula Retailers,"3644 S ARCHER AVE CHICAGO, IL 60608",Phone: (773) 523-6923 TTY: None,,60608,"3644, South Archer Avenue, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60609, United States",41.82767608199822,-87.68224242459601
JEWEL FOOD STORE #3082,WIC Authorized Specialty Formula Retailers,"6014 S COTTAGE GROVE AVE CHICAGO, IL 60637",Phone: (773) 358-4278 TTY: None,,60637,"Jewel-Osco, 6014, South Cottage Grove Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",41.78459625,-87.60731645811484
JEWEL FOOD STORE #3167,WIC Authorized Specialty Formula Retailers,"3220 S CHICAGO RD SOUTH CHICAGO HEIGHTS, IL 60411",Phone: (708) 755-7372 TTY: None,,60411,"Chicago Road, South Chicago Heights, Bloom Township, Cook County, Illinois, 60411, United States",41.4868498,-87.6385578
JEWEL FOOD STORE #3176,WIC Authorized Specialty Formula Retailers,"9400 S ASHLAND AVE CHICAGO, IL 60620",Phone: (773) 238-2393 TTY: None,,60620,"Jewel-Osco, 9400, South Ashland Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",41.72295815,-87.66345699790347
JEWEL FOOD STORE #3181,WIC Authorized Specialty Formula Retailers,"87 W 87TH ST CHICAGO, IL 60620",Phone: (773) 487-8700 TTY: None,,60620,"87, West 87th Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",41.736172227951116,-87.62694972312089
JEWEL FOOD STORE #3224,WIC Authorized Specialty Formula Retailers,"6430 W IRVING PARK RD CHICAGO, IL 60634",Phone: (773) 725-8900 TTY: None,,60634,"6430, West Irving Park Road, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",41.95298913941239,-87.78721712120169
JEWEL FOOD STORE #3234,WIC Authorized Specialty Formula Retailers,"102 W DIVISION ST CHICAGO, IL 60610",Phone: (312) 397-1130 TTY: None,,60610,"Division on the Rocks, 102, West Division Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",41.9041038,-87.6320799
JEWEL FOOD STORE #3262,WIC Authorized Specialty Formula Retailers,"4660 W IRVING PARK RD CHICAGO, IL 60641",Phone: (773) 202-0211 TTY: None,,60641,"Huntington Bank, 4660, West Irving Park Road, Six Corners, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",41.9552675,-87.7446496
JEWEL FOOD STORE #3443,WIC Authorized Specialty Formula Retailers,"5343 N BROADWAY CHICAGO, IL 60640",Phone: (773) 784-1922 TTY: None,,60640,"Jewel-Osco, 5343, North Broadway, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",41.979224099999996,-87.65930109035378
JEWEL FOOD STORE #3454,WIC Authorized Specialty Formula Retailers,"4250 N LINCOLN AVE CHICAGO, IL 60618",Phone: (773) 472-6171 TTY: None,,60618,"Jewel-Osco, 4250, North Lincoln Avenue, Cuyler, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States",41.958532500000004,-87.68244099441961
JEWEL FOOD STORE #3470,WIC Authorized Specialty Formula Retailers,"3570 N ELSTON AVE CHICAGO, IL 60618",Phone: (773) 583-9150 TTY: None,,60618,"Jewel-Osco, 3570, North Elston Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.9451009,-87.7084423042127
JEWEL FOOD STORE #3514,WIC Authorized Specialty Formula Retailers,"3531 N BROADWAY CHICAGO, IL 60657",Phone: (773) 871-1054 TTY: None,,60657,"Jewel-Osco, 3531, North Broadway, Northalsted, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",41.94684575,-87.64616787937925
JEWEL FOOD STORE #3546,WIC Authorized Specialty Formula Retailers,"424 W DIVISION ST CHICAGO, IL 60610",Phone: (312) 642-2709 TTY: None,,60610,"Jewel-Osco, 424, West Division Street, River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States",41.90512475,-87.63946318123021
JEWEL FOOD STORE #3721,WIC Authorized Specialty Formula Retailers,"6107 S ARCHER AVE CHICAGO, IL 60638",Phone: (773) 735-0043 TTY: None,,60638,"Jewel-Osco, 6107, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",41.7938241,-87.77029958295228
JEWEL FOOD STORE #4043,WIC Authorized Specialty Formula Retailers,"443 E 34TH ST CHICAGO, IL 60616",Phone: (312) 842-0667 TTY: None,,60616,"Jewel-Osco, 443, East 34th Street, Bronzeville, Douglas, Chicago, Cook County, Illinois, 60616, United States",41.8327674,-87.614658
JEWEL FOOD STORE #4500,WIC Authorized Specialty Formula Retailers,"1340 S CANAL ST CHICAGO, IL 60607",Phone: (312) 666-5495 TTY: None,,60607,"Jewel-Osco, 1340, South Canal Street, Near West Side, Chicago, Cook County, Illinois, 60607, United States",41.8641258,-87.63987114081672
JEWEL FOOD STORE#3442,WIC Authorized Specialty Formula Retailers,"4042 W FOSTER AVE CHICAGO, IL 60630",Phone: (773) 583-8080 TTY: None,,60630,"Jewel-Osco, 4042, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",41.9761734,-87.7300672482017
MARIANO'S #503,WIC Authorized Specialty Formula Retailers,"333 E BENTON PL CHICAGO, IL 60601",Phone: (312) 228-1349 TTY: None,,60601,"Chicago Dental Boutique, 333, East Benton Place, New East Side, Loop, Chicago, Cook County, Illinois, 60601, United States",41.8853743,-87.6189458
MARIANO'S #504,WIC Authorized Specialty Formula Retailers,"3350 N WESTERN AVE CHICAGO, IL 60618",Phone: (773) 327-2093 TTY: None,,60618,"Mariano's Fresh Market, 3350, North Western Avenue, North Center, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.9423395,-87.68998090059156
MARIANO'S #507,WIC Authorized Specialty Formula Retailers,"5353 N ELSTON AVE CHICAGO, IL 60630",Phone: (773) 481-6731 TTY: None,,60630,"Mariano's Fresh Market, 5353, North Elston Avenue, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",41.9795529,-87.75744680383997
MARIANO'S #508,WIC Authorized Specialty Formula Retailers,"40 S HALSTED ST CHICAGO, IL 60661",Phone: (312) 243-7657 TTY: None,,60661,"40, South Halsted Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60661, United States",41.88124172829375,-87.6474537584316
MARIANO'S #512,WIC Authorized Specialty Formula Retailers,"1615 S CLARK ST CHICAGO, IL 60616",Phone: (312) 225-4386 TTY: None,,60616,"Mariano's Fresh Market, 1615, South Clark Street, South Loop, Near South Side, Chicago, Cook County, Illinois, 60616, United States",41.8593334,-87.62950750455889
MARIANO'S #515,WIC Authorized Specialty Formula Retailers,"1800 W LAWRENCE AVE CHICAGO, IL 60640",Phone: (773) 334-3549 TTY: None,,60640,"Mariano's Fresh Market, 1800, West Lawrence Avenue, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",41.9690349,-87.6748936
MARIANO'S #516,WIC Authorized Specialty Formula Retailers,"2112 N ASHLAND AVE CHICAGO, IL 60614",Phone: (773) 342-6585 TTY: None,,60614,"Mariano's Fresh Market, 2112, North Ashland Avenue, Logan Square, Chicago, Cook County, Illinois, 60614, United States",41.92109790000001,-87.6691584394393
MARIANO'S #520,WIC Authorized Specialty Formula Retailers,"3145 S ASHLAND AVE CHICAGO, IL 60608",Phone: (773) 247-2633 TTY: None,,60608,"GNC, 3145, South Ashland Avenue, Mount Pleasant, McKinley Park, Chicago, Cook County, Illinois, 60608, United States",41.8374321,-87.6640893
MARIANO'S #522,WIC Authorized Specialty Formula Retailers,"5201 N SHERIDAN RD CHICAGO, IL 60640",Phone: (773) 506-0558 TTY: None,,60640,"Mariano's Fresh Market, 5201, North Sheridan Road, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",41.97687845,-87.65433383406389
MARIANO'S #527,WIC Authorized Specialty Formula Retailers,"2021 W CHICAGO AVE CHICAGO, IL 60622",Phone: (773) 799-9000 TTY: None,,60622,"Mariano's Fresh Market, 2021, West Chicago Avenue, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60622, United States",41.89545795,-87.67835916490301
MARIANO'S #534,WIC Authorized Specialty Formula Retailers,"1500 N CLYBOURN AVE CHICAGO, IL 60610",Phone: (312) 475-9661 TTY: None,,60610,"Mariano's Fresh Market, 1500, North Clybourn Avenue, River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States",41.90801,-87.6460408
PETE'S FRESH MARKET #1,WIC Authorized Specialty Formula Retailers,"5724 S KEDZIE AVE CHICAGO, IL 60629",Phone: (773) 925-6200 TTY: None,,60629,"Pete's Fresh Market, 5724, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",41.788768,-87.7037651850568
PETE'S FRESH MARKET #10,WIC Authorized Specialty Formula Retailers,"2333 W MADISON ST CHICAGO, IL 60612",Phone: (312) 888-4600 TTY: None,,60612,"Pete's Fresh Market, 2333, West Madison Street, Near West Side, Chicago, Cook County, Illinois, 60612, United States",41.8802836,-87.685483
PETE'S FRESH MARKET #2,WIC Authorized Specialty Formula Retailers,"4700 S KEDZIE AVE CHICAGO, IL 60632",Phone: (773) 523-4600 TTY: None,,60632,"Pete's Fresh Market, 4700, South Kedzie Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",41.807559,-87.7053678
PETE'S FRESH MARKET #3,WIC Authorized Specialty Formula Retailers,"4343 S PULASKI RD CHICAGO, IL 60632",Phone: (773) 927-4300 TTY: None,,60632,"Pete's Fresh Market, 4343, South Pulaski Road, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",41.8138231,-87.7224315657889
PETE'S FRESH MARKET #5,WIC Authorized Specialty Formula Retailers,"3448 E 118TH ST CHICAGO, IL 60617",Phone: (773) 646-6400 TTY: None,,60617,"Pete's Fresh Market, 3448, East 118th Street, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",41.6821678,-87.5389133
PETE'S FRESH MARKET #6,WIC Authorized Specialty Formula Retailers,"2526 W CERMAK RD CHICAGO, IL 60608",Phone: (773) 254-8400 TTY: None,,60608,"Pete's Fresh Market, 2526, West Cermak Road, Bohemian California, South Lawndale, Chicago, Cook County, Illinois, 60608, United States",41.853282199999995,-87.68928645187962
TARGET STORE T-0841,WIC Authorized Specialty Formula Retailers,"7100 S CICERO AVE CHICAGO, IL 60629",Phone: (708) 563-9050 TTY: None,,60629,"7100, South Cicero Avenue, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",41.76347776146633,-87.74176362538222
TARGET STORE T-0942,WIC Authorized Specialty Formula Retailers,"2656 N ELSTON AVE CHICAGO, IL 60647",Phone: (773) 252-1994 TTY: None,,60647,"Target, 2656, North Elston Avenue, Logan Square, Chicago, Cook County, Illinois, 60647, United States",41.92875505,-87.6848792323436
TARGET STORE T-1437,WIC Authorized Specialty Formula Retailers,"2939 W ADDISON ST CHICAGO, IL 60618",Phone: (773) 604-7680 TTY: None,,60618,"2939, West Addison Street, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.94656854536559,-87.70135565371037
TARGET STORE T-1879,WIC Authorized Specialty Formula Retailers,"4433 S PULASKI RD CHICAGO, IL 60632",Phone: (773) 579-2120 TTY: None,,60632,"Target, 4433, South Pulaski Road, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",41.81246735,-87.72194543517668
TARGET STORE T-1889,WIC Authorized Specialty Formula Retailers,"1154 S CLARK ST CHICAGO, IL 60605",Phone: (312) 212-6300 TTY: None,,60605,"CVS Pharmacy, 1154, South Clark Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",41.868375,-87.6313044
TARGET STORE T-2078,WIC Authorized Specialty Formula Retailers,"1940 W 33RD ST CHICAGO, IL 60608",Phone: (773) 843-3250 TTY: None,,60608,"Target, 1940, West 33rd Street, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60608, United States",41.83591665,-87.67413487004453
TARGET STORE T-2079,WIC Authorized Specialty Formula Retailers,"2112 W PETERSON AVE CHICAGO, IL 60659",Phone: (773) 761-3001 TTY: None,,60659,"2112 W Peterson Ave, 2112, West Peterson Avenue, Granville Gardens, West Ridge, Chicago, Lake View Township, Cook County, Illinois, 60659, United States",41.9909647,-87.6828426
TARGET STORE T-2613,WIC Authorized Specialty Formula Retailers,"1200 N LARRABEE ST CHICAGO, IL 60610",Phone: (312) 470-8944 TTY: None,,60610,"Target, 1200, North Larrabee Street, River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States",41.90424095,-87.64424366575315
TARGET STORE T-2781,WIC Authorized Specialty Formula Retailers,"1101 W JACKSON BLVD CHICAGO, IL 60607",Phone: (312) 279-3340 TTY: None,,60607,"Target, 1101, West Jackson Boulevard, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",41.87710635,-87.65547135825673
TARGET STORE T-2799,WIC Authorized Specialty Formula Retailers,"1 S STATE ST CHICAGO, IL 60603",Phone: (312) 279-2133 TTY: None,,60603,"Panda Express, 1, South State Street, Loop, Chicago, Cook County, Illinois, 60603, United States",41.8819171,-87.6271271
TONY'S FINER FOOD,WIC Authorized Specialty Formula Retailers,"3607 W FULLERTON AVE CHICAGO, IL 60647",Phone: (773) 278-8355 TTY: None,,60647,"Tony's Fresh Market, 3607, West Fullerton Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",41.92430915,-87.71743435911998
TONY'S FINER FOODS,WIC Authorized Specialty Formula Retailers,"5630 W BELMONT AVE CHICAGO, IL 60634",Phone: (630) 735-6760 TTY: None,,60634,"Tony's Fresh Market, 5630, West Belmont Avenue, Belmont Cragin, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",41.9388456,-87.7679656
TONY'S FINER FOODS #2,WIC Authorized Specialty Formula Retailers,"2500 N CENTRAL AVE CHICAGO, IL 60639",Phone: (773) 804-1556 TTY: None,,60639,"Tony's Fresh Market, 2500, North Central Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.92670835,-87.76643519529998
TONY'S FINER FOODS #3,WIC Authorized Specialty Formula Retailers,"4608 W BELMONT AVE CHICAGO, IL 60641",Phone: (773) 202-1760 TTY: None,,60641,"Tony's Fresh Market, 4608, West Belmont Avenue, Belmont Cragin, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",41.94025875,-87.74269180479742
TONY'S FINER FOODS #4,WIC Authorized Specialty Formula Retailers,"4137 N ELSTON AVE CHICAGO, IL 60618",Phone: (773) 866-0010 TTY: None,,60618,"4137, North Elston Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.95605991240458,-87.72243980486006
TONY'S FRESH MARKET,WIC Authorized Specialty Formula Retailers,"5233 N LINCOLN AVE CHICAGO, IL 60625",Phone: (773) 943-6042 TTY: None,,60625,"Tony's Fresh Market, 5233, North Lincoln Avenue, Bowmanville, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",41.97685615,-87.6919738507631
WAL-MART NEIGHBORHOOD MARKET #3110,WIC Authorized Specialty Formula Retailers,"7535 S ASHLAND AVE CHICAGO, IL 60620",Phone: (773) 420-0289 TTY: None,,60620,"Walmart Neighborhood Market, 7535, South Ashland Avenue, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",41.75632385,-87.66293903382225
WAL-MART NEIGHBORHOOD MARKET #3166,WIC Authorized Specialty Formula Retailers,"4720 S COTTAGE GROVE AVE CHICAGO, IL 60615",Phone: (773) 420-0081 TTY: None,,60615,"4720, South Cottage Grove Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",41.80927291465569,-87.60666832472636
WAL-MART NEIGHBORHOOD MKT #5645,WIC Authorized Specialty Formula Retailers,"2844 N BROADWAY CHICAGO, IL 60657",Phone: (773) 687-4401 TTY: None,,60657,"Walmart Neighborhood Market, 2844, North Broadway, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",41.934104,-87.644651
WAL-MART STORE #1938,WIC Authorized Specialty Formula Retailers,"7050 S CICERO AVE BEDFORD PARK, IL 60638",Phone: (708) 496-0230 TTY: None,,60638,"Walmart Supercenter, 7050, South Cicero Avenue, Bedford Park, Stickney Township, Cook County, Illinois, 60638, United States",41.76544345,-87.74550736548343
WAL-MART SUPERCENTER #5402,WIC Authorized Specialty Formula Retailers,"4650 W NORTH AVE CHICAGO, IL 60639",Phone: (773) 252-7465 TTY: None,,60639,"Walmart Supercenter, 4650, West North Avenue, Beat 2523, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.91171955,-87.74282170158895
WAL-MART SUPERCENTER #5617,WIC Authorized Specialty Formula Retailers,"4626 W DIVERSEY AVE CHICAGO, IL 60639",Phone: (773) 628-1880 TTY: None,,60639,"Walmart Supercenter, 4626, West Diversey Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.9347539,-87.74293050282222
WAL-MART SUPERCENTER #5781,WIC Authorized Specialty Formula Retailers,"8331 S STEWART AVE CHICAGO, IL 60620",Phone: (773) 358-9000 TTY: None,,60620,"Walmart Supercenter, 8331, South Stewart Avenue, Chatham Market, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",41.7403262,-87.63299506136441
WAL-MART SUPERCENTER #5965,WIC Authorized Specialty Formula Retailers,"10900 S DOTY AVE WEST CHICAGO, IL 60628",Phone: (773) 468-0593 TTY: None,,60628,"South Doty Avenue West, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60419, United States",41.6538837,-87.5840922
WALGREENS #00147,WIC Authorized Specialty Formula Retailers,"3611 E 106TH ST CHICAGO, IL 60617",Phone: (773) 978-1988 TTY: None,,60617,"Walgreens, 3611, East 106th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",41.7024623,-87.53581310000001
WALGREENS #00162,WIC Authorized Specialty Formula Retailers,"1554 E 55TH ST CHICAGO, IL 60615",Phone: (773) 667-1177 TTY: None,,60615,"1500-1554, East 55th Street, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",41.796046149999995,-87.5886087632118
WALGREENS #00178,WIC Authorized Specialty Formula Retailers,"740 W DIVERSEY PKWY CHICAGO, IL 60614",Phone: (773) 929-1097 TTY: None,,60614,"740, West Diversey Parkway, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",41.93282479168134,-87.64789822841068
WALGREENS #00194,WIC Authorized Specialty Formula Retailers,"4801 N LINCOLN AVE CHICAGO, IL 60625",Phone: (773) 561-2526 TTY: None,,60625,"Walgreens, 4801, North Lincoln Avenue, West Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",41.9688054,-87.6884053
WALGREENS #00215,WIC Authorized Specialty Formula Retailers,"3045 W 26TH ST CHICAGO, IL 60623",Phone: (773) 254-3316 TTY: None,,60623,"Walgreens, 3045, West 26th Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",41.8443477,-87.7018993
WALGREENS #00226,WIC Authorized Specialty Formula Retailers,"4005 W 26TH ST CHICAGO, IL 60623",Phone: (773) 521-9504 TTY: None,,60623,"Walgreens, 4005, West 26th Street, Crawford, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",41.84404815,-87.7249080597988
WALGREENS #00232,WIC Authorized Specialty Formula Retailers,"3405 S KING DR CHICAGO, IL 60616",Phone: (312) 326-4058 TTY: None,,60616,"South Doctor Martin Luther King Junior Drive, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",41.7135389,-87.6139552
WALGREENS #00249,WIC Authorized Specialty Formula Retailers,"1601 N WELLS ST CHICAGO, IL 60614",Phone: (312) 642-4008 TTY: None,,60614,"Walgreens, 1601, North Wells Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",41.911440299999995,-87.63416520000001
WALGREENS #00252,WIC Authorized Specialty Formula Retailers,"7510 N WESTERN AVE CHICAGO, IL 60645",Phone: (773) 764-1765 TTY: None,,60645,"Walgreens, 7510, North Western Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",42.01799265,-87.69084414915675
WALGREENS #00258,WIC Authorized Specialty Formula Retailers,"1650 W CHICAGO AVE CHICAGO, IL 60622",Phone: (312) 829-6186 TTY: None,,60622,"1650, West Chicago Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States",41.8963134,-87.6692228
WALGREENS #00259,WIC Authorized Specialty Formula Retailers,"3358 N WESTERN AVE CHICAGO, IL 60618",Phone: (773) 327-2111 TTY: None,,60618,"Walgreens, 3358, North Western Avenue, North Center, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.9428053,-87.68988010359504
WALGREENS #01298,WIC Authorized Specialty Formula Retailers,"1372 N MILWAUKEE AVE CHICAGO, IL 60622",Phone: (773) 772-0941 TTY: None,,60622,"Walgreens, 1372, North Milwaukee Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States",41.90670125,-87.67223674163873
WALGREENS #01308,WIC Authorized Specialty Formula Retailers,"7410 N CLARK ST CHICAGO, IL 60626",Phone: (773) 743-6784 TTY: None,,60626,"Walgreens, 7410, North Clark Street, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",42.01656515,-87.67583240093234
WALGREENS #01310,WIC Authorized Specialty Formula Retailers,"3110 W ARMITAGE AVE CHICAGO, IL 60647",Phone: (773) 235-6758 TTY: None,,60647,"Walgreens, 3110, West Armitage Avenue, Simons, Logan Square, Chicago, Cook County, Illinois, 60647, United States",41.9178308,-87.7060529
WALGREENS #01375,WIC Authorized Specialty Formula Retailers,"1200 N DEARBORN ST CHICAGO, IL 60610",Phone: (312) 943-0973 TTY: None,,60610,"Walgreens, 1200, North Dearborn Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",41.904151600000006,-87.63041130076451
WALGREENS #01417,WIC Authorized Specialty Formula Retailers,"1931 W CERMAK RD CHICAGO, IL 60608",Phone: (773) 847-5781 TTY: None,,60608,"Walgreens, 1931, West Cermak Road, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",41.851949649999995,-87.67454575968236
WALGREENS #01496,WIC Authorized Specialty Formula Retailers,"6310 N NAGLE AVE CHICAGO, IL 60646",Phone: (773) 774-2225 TTY: None,,60646,"6310, North Nagle Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",41.995906736911834,-87.7876017422458
WALGREENS #01503,WIC Authorized Specialty Formula Retailers,"1926 W 35TH ST CHICAGO, IL 60609",Phone: (773) 254-5523 TTY: None,,60609,"Walgreens, 1926, West 35th Street, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60609, United States",41.8306566,-87.67377299380455
WALGREENS #01593,WIC Authorized Specialty Formula Retailers,"5230 N MILWAUKEE AVE CHICAGO, IL 60630",Phone: (773) 736-8920 TTY: None,,60630,"Walgreens, 5230, North Milwaukee Avenue, Colonial Gardens, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",41.97489975,-87.7675022166323
WALGREENS #02025,WIC Authorized Specialty Formula Retailers,"3000 S HALSTED ST CHICAGO, IL 60608",Phone: (312) 225-0537 TTY: None,,60608,"Walgreens, 3000, South Halsted Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",41.8396767,-87.6469369
WALGREENS #02211,WIC Authorized Specialty Formula Retailers,"5036 S COTTAGE GROVE AVE CHICAGO, IL 60615",Phone: (773) 373-6266 TTY: None,,60615,"Walgreens, 5036, South Cottage Grove Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",41.802934,-87.60713220881823
WALGREENS #02340,WIC Authorized Specialty Formula Retailers,"342 E. ILLINOIS ST. CHICAGO, IL 60611",Phone: (312) 467-0485 TTY: None,,60611,"Walgreens, 342, East Illinois Street, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60611, United States",41.8912174,-87.6184879
WALGREENS #02387,WIC Authorized Specialty Formula Retailers,"1616 E 87TH ST CHICAGO, IL 60617",Phone: (773) 978-7174 TTY: None,,60617,"Walgreens, 1616, East 87th Street, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",41.7372625,-87.5842395
WALGREENS #02432,WIC Authorized Specialty Formula Retailers,"200 W ADAMS ST CHICAGO, IL 60606",Phone: (312) 372-0331 TTY: None,,60606,"200 West Adams, Suite 130, 200, West Adams Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60606, United States",41.87974605,-87.63417294083686
WALGREENS #02586,WIC Authorized Specialty Formula Retailers,"2301 W IRVING PARK RD CHICAGO, IL 60618",Phone: (773) 267-8410 TTY: None,,60618,"Walgreens, 2301, West Irving Park Road, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States",41.95379775,-87.68639025734649
WALGREENS #02711,WIC Authorized Specialty Formula Retailers,"7150 W ARCHER AVE CHICAGO, IL 60638",Phone: (773) 229-1447 TTY: None,,60638,"Walgreens, 7150, West Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",41.79251535,-87.8011396193148
WALGREENS #02840,WIC Authorized Specialty Formula Retailers,"1500 W WILSON AVE CHICAGO, IL 60640",Phone: (773) 907-8995 TTY: None,,60640,"Walgreens, 1500, West Wilson Avenue, Ravenswood, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",41.9655421,-87.66784060443419
WALGREENS #02877,WIC Authorized Specialty Formula Retailers,"2440 W NORTH AVE CHICAGO, IL 60647",Phone: (773) 489-5607 TTY: None,,60647,"Walgreens, 2440, West North Avenue, West Town, Chicago, Cook County, Illinois, 60647, United States",41.910573400000004,-87.68878252174105
WALGREENS #02903,WIC Authorized Specialty Formula Retailers,"5222 W MADISON ST CHICAGO, IL 60644",Phone: (773) 287-0380 TTY: None,,60644,"Walgreens, 5222, West Madison Street, Austin, Chicago, Cook County, Illinois, 60644, United States",41.880624749999996,-87.75598921256693
WALGREENS #03074,WIC Authorized Specialty Formula Retailers,"4700 S HALSTED ST CHICAGO, IL 60609",Phone: (773) 927-8777 TTY: None,,60609,"Walgreens, 4700, South Halsted Street, Canaryville, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",41.808533749999995,-87.64625242787749
WALGREENS #03321,WIC Authorized Specialty Formula Retailers,"5874 S ARCHER AVE CHICAGO, IL 60638",Phone: (773) 284-7419 TTY: None,,60638,"Walgreens, 5874, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",41.7961066,-87.76159078594847
WALGREENS #03395,WIC Authorized Specialty Formula Retailers,"3401 W ROOSEVELT RD CHICAGO, IL 60624",Phone: (773) 542-1232 TTY: None,,60624,"Walgreens, 3401, West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States",41.865954,-87.71161805736472
WALGREENS #03539,WIC Authorized Specialty Formula Retailers,"11 E 75TH ST CHICAGO, IL 60619",Phone: (773) 224-1211 TTY: None,,60619,"Walgreens, 11, East 75th Street, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",41.757165150000006,-87.62420905378077
WALGREENS #03948,WIC Authorized Specialty Formula Retailers,"5140 W DIVERSEY AVE CHICAGO, IL 60639",Phone: (773) 685-8759 TTY: None,,60639,"Walgreens, 5140, West Diversey Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.93160095,-87.75553163659794
